iteration,population_size,to_mate,to_mutate,fitness,time
1950,20,4,2,58.0,0.007111837
1960,20,4,2,52.0,0.008388605
1970,20,4,2,59.0,0.006431819
1980,20,4,2,49.0,0.008379779
1990,20,4,2,50.0,0.00621581
2000,20,4,2,54.0,0.008597699
2010,20,4,2,56.0,0.006750261
2020,20,4,2,52.0,0.007837077
2030,20,4,2,54.0,0.006872625
2040,20,4,2,54.0,0.008411204
2050,20,4,2,50.0,0.006771732
2060,20,4,2,56.0,0.008373184
2070,20,4,2,55.0,0.006475809
2080,20,4,2,52.0,0.007818478
2090,20,4,2,50.0,0.008993232
2100,20,4,2,61.0,0.009184676
2110,20,4,2,52.0,0.007417728
2120,20,4,2,52.0,0.011833044
2130,20,4,2,51.0,0.011810816
2140,20,4,2,54.0,0.01017428
2150,20,4,2,61.0,0.011045991
2160,20,4,2,49.0,0.011038415
2170,20,4,2,51.0,0.008870548
2180,20,4,2,52.0,0.010550742
2190,20,4,2,58.0,0.00838265
2200,20,4,2,65.0,0.007389465
2210,20,4,2,53.0,0.008254901
2220,20,4,2,53.0,0.007417267
2230,20,4,2,58.0,0.007311061
2240,20,4,2,62.0,0.007334862
2250,20,4,2,57.0,0.007619614
2260,20,4,2,56.0,0.00906669
2270,20,4,2,50.0,0.008438245
2280,20,4,2,50.0,0.007430984
2290,20,4,2,55.0,0.008411712
2300,20,4,2,51.0,0.009344609
2310,20,4,2,56.0,0.009516135
2320,20,4,2,56.0,0.010453951
2330,20,4,2,49.0,0.008929283
2340,20,4,2,53.0,0.010293548
2350,20,4,2,57.0,0.009292278
